InvoiceID,MedicineID,MedicineName,DosageForm,Category,Type,QuantitySold,SaleDate,SaleTime,UnitPrice,Revenue,CostPrice,Profit,DiscountPct,PaymentMethod,CustomerType,EmployeeID,SupplierID
1235907,MED0033,Canesten 20G Skin Cream,Cream,Topical,Drug,2,08-12-2024,14:26,22.84,45.68,30.59,15.09,0,Insurance,Regular,EMP002,SUP001
1235982,MED0250,Betalek Ointent 30G,Ointment,Topical,Drug,1,23-08-2024,18:47,14.1,14.1,9.44,4.66,10,Cash,Regular,EMP012,SUP007
1236011,MED0624,Ruatine 20Mg,Capsule,Oral Solid,Drug,1,24-09-2024,14:16,3.71,3.71,2.48,1.23,0,Cash,New,EMP008,SUP014
1236011,MED0075,White Plus [+] Night 30Ml,Cream,Topical,Supply,1,24-09-2024,14:16,27.25,27.25,18.25,9,5,Cash,New,EMP009,SUP008
1236047,MED0647,Bioginko Plus 30Tab,Tablet,Oral Solid,Drug,1,29-08-2024,16:42,17.65,17.65,11.82,5.83,5,Card,Insurance,EMP009,SUP004
1236047,MED0334,Saciatrap,Powder,Dermatology,Supply,1,29-08-2024,16:42,7.16,7.16,4.8,2.36,0,Cash,Insurance,EMP001,SUP010
1236047,MED0141,Nutra Sleep Well ( Healthy Pectin Gummy),Lozenge,Oral Solid,Supply,1,29-08-2024,16:42,10.29,10.29,6.89,3.4,0,Cash,Regular,EMP016,SUP015
1236090,MED0223,Protecta,Tablet,Oral Solid,Drug,3,19-04-2024,18:15,11.53,34.59,23.17,11.42,15,Card,Regular,EMP015,SUP010
1236090,MED0177,Glme+,Capsule,Oral Solid,Drug,1,19-04-2024,18:15,3.29,3.29,2.2,1.09,0,Card,New,EMP015,SUP004
1236090,MED0024,Panda 1000Mg,Tablet,Oral Solid,Drug,1,19-04-2024,18:15,4.38,4.38,2.93,1.45,0,Mobile Payment,New,EMP020,SUP008
1236090,MED0430,Gabapentin 300Mg Hard,Capsule,Oral Solid,Drug,3,19-04-2024,18:15,15.75,47.25,31.65,15.6,0,Cash,Walk-in,EMP010,SUP001
1236093,MED0621,B Complex With C,Tablet,Oral Solid,Drug,1,17-08-2024,18:36,6.15,6.15,4.12,2.03,0,Cash,Regular,EMP013,SUP009
1236093,MED0648,Eliza 120 Orlistat Bpi,Capsule,Oral Solid,Drug,3,17-08-2024,18:36,12.12,36.36,24.35,12.01,10,Insurance,Regular,EMP006,SUP003
1236093,MED0286,Ninfe Crema Anticellulite Azione Urto 250Ml,Cream,Topical,Supply,1,17-08-2024,18:36,36.5,36.5,24.45,12.05,5,Cash,New,EMP002,SUP009
1236100,MED0252,Voltaren 100Mg,Suppository,Suppository,Drug,1,24-01-2024,19:54,16.03,16.03,10.74,5.29,15,Cash,Regular,EMP015,SUP003
1236100,MED0452,Uvamin Retard 100Mg,Capsule,Oral Solid,Drug,1,24-01-2024,19:54,15.26,15.26,10.22,5.04,0,Cash,Regular,EMP005,SUP005
1236100,MED0209,Urilax 5Mg,Tablet,Oral Solid,Drug,3,24-01-2024,19:54,8.51,25.53,17.1,8.43,5,Card,Regular,EMP013,SUP007
1236100,MED0088,Mydocalm 150Mg  Labatec Pharma,Tablet,Oral Solid,Drug,2,24-01-2024,19:54,10.93,21.86,14.64,7.22,15,Mobile Payment,Walk-in,EMP014,SUP012
1236121,MED0030,Babe New Nuevo Spf 50,Cream,Topical,Supply,1,29-08-2024,14:24,25.34,25.34,16.97,8.37,0,Card,Walk-in,EMP005,SUP002
1236121,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,29-08-2024,14:24,30.01,30.01,20.1,9.91,10,Cash,Regular,EMP020,SUP006
1236121,MED0433,White Gel 150Ml,Gel,Topical,Supply,1,29-08-2024,14:10,9.51,9.51,6.37,3.14,0,Insurance,Regular,EMP005,SUP013
1236121,MED0030,Babe New Nuevo Spf 50,Cream,Topical,Supply,1,29-08-2024,14:10,25.34,25.34,16.97,8.37,10,Card,Walk-in,EMP012,SUP002
1236121,MED0075,White Plus [+] Night 30Ml,Cream,Topical,Supply,1,29-08-2024,14:10,27.25,27.25,18.25,9,0,Cash,Regular,EMP001,SUP008
1236170,MED0284,Josweet,Drop,Oral Liquid,Drug,1,25-04-2024,17:28,6.22,6.22,4.17,2.05,15,Insurance,Walk-in,EMP018,SUP010
1236170,MED0281,Matcha Premium Japanese,Powder,Dermatology,Drug,20,25-04-2024,17:28,19.35,387,259.2,127.8,5,Cash,Walk-in,EMP003,SUP007
1236170,MED0202,Slimtol Green Coffee,Capsule,Oral Solid,Drug,4,25-04-2024,17:27,18.64,74.56,49.94,24.62,0,Cash,Regular,EMP016,SUP007
1236214,MED0649,Vitmin C,Tablet,Oral Solid,Drug,3,28-06-2024,21:28,10.18,30.54,20.45,10.09,10,Cash,Regular,EMP016,SUP002
1236263,MED0110,Voltfast 50Mg 30 Satchet,Powder,Dermatology,Drug,4,09-01-2024,16:55,24.08,96.32,64.51,31.81,10,Mobile Payment,Insurance,EMP013,SUP004
1236273,MED0139,Arcoxia 90 Mg,Tablet,Oral Solid,Drug,2,12-03-2024,17:24,15.67,31.34,20.99,10.35,0,Mobile Payment,Regular,EMP002,SUP011
1236379,MED0084,Elica-M,Ointment,Topical,Drug,1,17-03-2024,19:31,36.22,36.22,24.26,11.96,5,Cash,New,EMP006,SUP015
1236379,MED0461,Uciderm-B Cream,Cream,Topical,Drug,1,17-03-2024,19:31,5.87,5.87,3.93,1.94,15,Mobile Payment,Regular,EMP019,SUP010
1236408,MED0542,Benta D 10000,Tablet,Oral Solid,Drug,6,22-07-2024,14:23,19.35,116.1,77.76,38.34,0,Mobile Payment,New,EMP020,SUP003
1236449,MED0650,Babe Keratolytic Fluid 30 Ml,Cream,Topical,Supply,1,21-02-2024,16:36,19.3,19.3,12.93,6.37,0,Mobile Payment,Walk-in,EMP003,SUP001
1236571,MED0593,Klaminawa 4 Awamedica,Tablet,Oral Solid,Drug,1,25-11-2024,17:47,5.42,5.42,3.63,1.79,0,Card,Insurance,EMP009,SUP004
1236571,MED0201,Prednabene 5Mg,Tablet,Oral Solid,Drug,3,25-11-2024,17:47,19.43,58.29,39.04,19.25,0,Insurance,Insurance,EMP001,SUP013
1236607,MED0651,Biozinco Tab 50Mg,Tablet,Oral Solid,Drug,2,30-01-2024,20:21,4.91,9.82,6.58,3.24,0,Cash,Walk-in,EMP013,SUP007
1236607,MED0652,Loperamide Hcl  2Mg,Tablet,Oral Solid,Drug,1,30-01-2024,20:19,2.45,2.45,1.64,0.81,5,Cash,Regular,EMP017,SUP013
1236607,MED0063,Bioderma Sebium,Gel,Topical,Supply,1,30-01-2024,20:11,23.61,23.61,15.81,7.8,15,Mobile Payment,Insurance,EMP018,SUP008
1236607,MED0653,Kin Oro Denture,Toothpaste,Personal Care,Supply,1,30-01-2024,20:10,28.35,28.35,18.99,9.36,15,Cash,New,EMP009,SUP002
1236607,MED0630,Anivagene Shampoo Man,Shampoo,Personal Care,Drug,1,30-01-2024,20:09,22.29,22.29,14.93,7.36,0,Card,Regular,EMP003,SUP004
1236701,MED0460,Pectol Orange,Tablet,Oral Solid,Drug,1,24-02-2024,22:31,6.58,6.58,4.41,2.17,0,Card,Regular,EMP007,SUP003
1236796,MED0471,Ribosan,Syrup,Oral Liquid,Drug,1,28-03-2024,23:33,8.52,8.52,5.71,2.81,5,Mobile Payment,Insurance,EMP007,SUP006
1236815,MED0035,Caelin  Baby Care,Soap,Personal Care,Supply,1,12-09-2024,14:54,12.6,12.6,8.44,4.16,0,Insurance,Insurance,EMP007,SUP003
1236815,MED0195,Micropore 3M .. Plaster Qawayii,Patch,Transdermal,Supply,4,12-09-2024,14:54,32.73,130.92,87.69,43.23,0,Cash,Insurance,EMP015,SUP015
1236815,MED0185,Ciprofloxacin 750Mg,Tablet,Oral Solid,Drug,1,12-09-2024,14:54,8.95,8.95,5.99,2.96,0,Insurance,New,EMP008,SUP008
1236815,MED0047,Johson Baby,Oil,Personal Care,Supply,1,12-09-2024,14:54,4.83,4.83,3.23,1.6,0,Cash,Regular,EMP003,SUP013
1236815,MED0516,Zeta  15G,Ointment,Topical,Drug,1,12-09-2024,14:54,33.78,33.78,22.62,11.16,0,Cash,Regular,EMP005,SUP013
1236815,MED0007,Clorocil 5G Eye Ointments,Ointment,Topical,Drug,2,12-09-2024,14:54,36.01,72.02,48.24,23.78,10,Cash,New,EMP011,SUP002
1236924,MED0130,Gel Mouss Effaclar 200Ml,Gel,Topical,Supply,1,08-01-2024,12:53,33.77,33.77,22.62,11.15,0,Cash,Regular,EMP012,SUP006
1236924,MED0030,Babe New Nuevo Spf 50,Cream,Topical,Supply,1,08-01-2024,12:53,25.34,25.34,16.97,8.37,0,Cash,New,EMP006,SUP002
1236924,MED0461,Uciderm-B Cream,Cream,Topical,Drug,1,08-01-2024,12:53,5.87,5.87,3.93,1.94,0,Card,Regular,EMP007,SUP010
1236994,MED0654,Spasmomen  40Mg,Tablet,Oral Solid,Drug,2,20-10-2024,15:30,10.34,20.68,13.85,6.83,0,Insurance,Regular,EMP012,SUP012
1236994,MED0655,Aciclovir 800 Mg,Tablet,Oral Solid,Drug,7,20-10-2024,15:29,16.71,116.97,78.34,38.63,5,Insurance,Regular,EMP013,SUP015
1237003,MED0656,Adva - D3 1000 Iu 60  Capsule,Tablet,Oral Solid,Supply,1,11-10-2024,16:22,8.91,8.91,5.97,2.94,5,Card,New,EMP004,SUP014
1237110,MED0596,Torix 90Mg,Tablet,Oral Solid,Drug,2,26-01-2024,18:56,17.79,35.58,23.83,11.75,0,Mobile Payment,Regular,EMP015,SUP008
1237110,MED0137,Pregabalin Accord 75Mg Hard,Capsule,Oral Solid,Drug,3,26-01-2024,18:56,2.78,8.34,5.59,2.75,5,Cash,Walk-in,EMP018,SUP007
1237167,MED0448,Ciptadine  4Mg,Tablet,Oral Solid,Drug,3,13-02-2024,17:08,10.84,32.52,21.78,10.74,0,Insurance,New,EMP003,SUP013
1237167,MED0657,Erytosav H,Capsule,Oral Solid,Drug,3,13-02-2024,17:08,2.87,8.61,5.77,2.84,10,Mobile Payment,New,EMP015,SUP004
1237167,MED0141,Nutra Sleep Well ( Healthy Pectin Gummy),Lozenge,Oral Solid,Supply,1,13-02-2024,17:08,10.29,10.29,6.89,3.4,0,Card,Insurance,EMP001,SUP015
1237167,MED0658,Mr Gummy Mega Multi-Vitamin,Lozenge,Oral Solid,Drug,1,13-02-2024,17:08,13.14,13.14,8.8,4.34,0,Cash,Walk-in,EMP007,SUP004
1237199,MED0102,Novophan Energizing,Shampoo,Personal Care,Supply,1,19-04-2024,21:55,22.18,22.18,14.86,7.32,5,Card,Regular,EMP006,SUP014
1237247,MED0659,Norethisterone 5Mg,Tablet,Oral Solid,Drug,2,08-09-2024,17:00,2.49,4.98,3.34,1.64,0,Mobile Payment,New,EMP004,SUP013
1237251,MED0660,Nosifol 30 Satchet,Sachet,Oral Solid,Drug,30,28-11-2024,17:06,4.26,127.8,85.6,42.2,5,Insurance,Regular,EMP003,SUP010
1237251,MED0661,Chromium 200Mg,Capsule,Oral Solid,Supply,3,28-11-2024,17:06,11.91,35.73,23.93,11.8,0,Insurance,Insurance,EMP020,SUP012
1237255,MED0662,Oilesen Forte 60Soft,Capsule,Oral Solid,Drug,2,21-03-2024,17:14,7.12,14.24,9.54,4.7,0,Cash,Regular,EMP006,SUP012
1237255,MED0168,Ultra Growth Plus 60Cap,Capsule,Oral Solid,Supply,1,21-03-2024,17:14,13.88,13.88,9.3,4.58,0,Card,Walk-in,EMP001,SUP008
1237255,MED0105,Nutrigen Growmega Fish Oil  200Ml Help Childern,Syrup,Oral Liquid,Drug,4,21-03-2024,17:14,6.27,25.08,16.8,8.28,0,Cash,New,EMP013,SUP010
1237376,MED0223,Protecta,Tablet,Oral Solid,Drug,1,11-08-2024,18:33,11.53,11.53,7.72,3.81,15,Card,Regular,EMP004,SUP010
1237376,MED0223,Protecta,Tablet,Oral Solid,Drug,1,11-08-2024,18:33,11.53,11.53,7.72,3.81,0,Insurance,Walk-in,EMP008,SUP010
1237376,MED0223,Protecta,Tablet,Oral Solid,Drug,1,11-08-2024,18:33,11.53,11.53,7.72,3.81,15,Card,Regular,EMP014,SUP010
1237376,MED0596,Torix 90Mg,Tablet,Oral Solid,Drug,2,11-08-2024,18:33,17.79,35.58,23.83,11.75,15,Card,Regular,EMP008,SUP008
1237376,MED0177,Glme+,Capsule,Oral Solid,Drug,1,11-08-2024,18:33,3.29,3.29,2.2,1.09,10,Cash,Regular,EMP017,SUP004
1237387,MED0480,Quadriderm,Cream,Topical,Drug,1,03-06-2024,21:47,31.33,31.33,20.98,10.35,0,Mobile Payment,Regular,EMP011,SUP007
1237395,MED0663,Priorin Normal&Dry Shampoo,Shampoo,Personal Care,Supply,1,03-01-2024,14:07,29.83,29.83,19.98,9.85,0,Cash,Walk-in,EMP005,SUP005
1237395,MED0664,Collacaps 60Tab,Tablet,Oral Solid,Drug,1,03-01-2024,14:06,3.69,3.69,2.47,1.22,0,Cash,Insurance,EMP015,SUP014
1237519,MED0308,"Dibase 300,000 I.U./Ml",Injection,Injectable,Supply,2,14-08-2024,16:59,72.93,145.86,97.69,48.17,0,Cash,Regular,EMP016,SUP015
1237519,MED0168,Ultra Growth Plus 60Cap,Capsule,Oral Solid,Supply,1,14-08-2024,16:58,13.88,13.88,9.3,4.58,0,Card,Regular,EMP018,SUP008
1237519,MED0105,Nutrigen Growmega Fish Oil  200Ml Help Childern,Syrup,Oral Liquid,Drug,4,14-08-2024,16:58,6.27,25.08,16.8,8.28,15,Mobile Payment,New,EMP019,SUP010
1237519,MED0362,Biovita Omega 3 With Hony,Syrup,Oral Liquid,Drug,4,14-08-2024,16:58,7.02,28.08,18.81,9.27,0,Insurance,Insurance,EMP012,SUP005
1237519,MED0168,Ultra Growth Plus 60Cap,Capsule,Oral Solid,Supply,1,14-08-2024,16:57,13.88,13.88,9.3,4.58,0,Card,Regular,EMP013,SUP008
1237521,MED0035,Caelin  Baby Care,Soap,Personal Care,Supply,1,22-10-2024,17:01,12.6,12.6,8.44,4.16,5,Card,Insurance,EMP004,SUP003
1237521,MED0529,Elidel %1 Krem,Cream,Topical,Drug,1,22-10-2024,17:00,3.75,3.75,2.51,1.24,10,Cash,Regular,EMP007,SUP009
1237521,MED0551,Dermacos Anti-Acne Gel,Gel,Topical,Supply,1,22-10-2024,17:00,28.55,28.55,19.12,9.43,0,Mobile Payment,Insurance,EMP007,SUP011
1237552,MED0123,Isis Teen Derm,Gel,Topical,Supply,1,04-09-2024,18:39,31.81,31.81,21.31,10.5,15,Cash,New,EMP015,SUP005
1237552,MED0559,Anivagene Shampoo Women,Shampoo,Personal Care,Drug,1,04-09-2024,18:39,23.91,23.91,16.01,7.9,0,Insurance,Regular,EMP003,SUP004
1237552,MED0629,Finasteride 5Mg Film Coated Tablet,Tablet,Oral Solid,Drug,2,04-09-2024,18:39,10.46,20.92,14.01,6.91,0,Insurance,Regular,EMP018,SUP006
1237552,MED0629,Finasteride 5Mg Film Coated Tablet,Tablet,Oral Solid,Drug,2,04-09-2024,18:39,10.46,20.92,14.01,6.91,0,Cash,Regular,EMP010,SUP006
1237552,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,1,04-09-2024,18:39,18.88,18.88,12.65,6.23,0,Insurance,Walk-in,EMP010,SUP006
1237552,MED0095,White Intense Night 30Ml,Cream,Topical,Supply,1,04-09-2024,18:39,5.35,5.35,3.58,1.77,5,Card,Regular,EMP009,SUP014
1237599,MED0542,Benta D 10000,Tablet,Oral Solid,Drug,3,20-01-2024,15:26,19.35,58.05,38.88,19.17,5,Card,Regular,EMP019,SUP003
1237604,MED0010,Cosinus 60Ml Nose And Sinuses,Spray,Respiratory,Drug,1,10-02-2024,15:40,8.95,8.95,5.99,2.96,10,Cash,Insurance,EMP002,SUP001
1237604,MED0591,Kelonil Scar Gel,Gel,Topical,Drug,1,10-02-2024,15:40,34.49,34.49,23.1,11.39,15,Cash,Regular,EMP006,SUP010
1237659,MED0448,Ciptadine  4Mg,Tablet,Oral Solid,Drug,3,08-12-2024,17:54,10.84,32.52,21.78,10.74,10,Card,Insurance,EMP019,SUP013
1237659,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,4,08-12-2024,17:54,7.19,28.76,19.26,9.5,0,Cash,Walk-in,EMP011,SUP002
1237756,MED0148,Gerovital Plant Stop Acnee Jel,Gel,Topical,Supply,1,19-12-2024,17:31,30.01,30.01,20.1,9.91,0,Cash,Walk-in,EMP002,SUP006
1237798,MED0665,Colona,Tablet,Oral Solid,Drug,1,30-08-2024,13:04,15.64,15.64,10.48,5.16,5,Insurance,Regular,EMP005,SUP012
1237798,MED0666,Zamur 250Mg,Tablet,Oral Solid,Drug,1,30-08-2024,12:43,12.72,12.72,8.52,4.2,0,Card,Regular,EMP013,SUP011
1237874,MED0126,Kidsvital Multivitamin Tonic Sunlife,Syrup,Oral Liquid,Drug,3,22-12-2024,19:00,7.19,21.57,14.45,7.12,0,Insurance,Regular,EMP010,SUP002
1237874,MED0362,Biovita Omega 3 With Hony,Syrup,Oral Liquid,Drug,3,22-12-2024,19:00,7.02,21.06,14.11,6.95,0,Cash,Insurance,EMP017,SUP005
1237883,MED0667,Co-Diovan 160/25 Mg,Tablet,Oral Solid,Drug,2,29-10-2024,19:57,16.13,32.26,21.61,10.65,0,Card,New,EMP002,SUP004
1237936,MED0013,Fucidine 15G Cream,Cream,Topical,Drug,1,22-02-2024,16:55,3.98,3.98,2.67,1.31,0,Cash,Walk-in,EMP004,SUP012
1237936,MED0615,Megamox 1Mg,Tablet,Oral Solid,Drug,2,22-02-2024,16:55,11.32,22.64,15.16,7.48,0,Insurance,Insurance,EMP014,SUP012
1237993,MED0641,Dexa Aiwa 8Mg/2Ml,Injection,Injectable,Drug,16,04-11-2024,14:27,78.2,1251.2,838.01,413.19,0,Insurance,Walk-in,EMP009,SUP010
1238009,MED0668,Muscadol,Tablet,Oral Solid,Drug,1,05-12-2024,15:39,5.68,5.68,3.8,1.88,0,Insurance,Regular,EMP010,SUP015
1238009,MED0669,Glucophage 500,Tablet,Oral Solid,Drug,2,05-12-2024,15:39,11.17,22.34,14.96,7.38,5,Card,New,EMP002,SUP010
1238009,MED0454,Captafer Or Kabtafer Plus,Tablet,Oral Solid,Drug,3,05-12-2024,15:39,6.3,18.9,12.66,6.24,0,Insurance,Insurance,EMP008,SUP005
1238009,MED0670,Rosatinawa 20Mg,Tablet,Oral Solid,Drug,2,05-12-2024,15:39,9.83,19.66,13.17,6.49,15,Cash,Walk-in,EMP015,SUP014
1238009,MED0647,Bioginko Plus 30Tab,Tablet,Oral Solid,Drug,1,05-12-2024,15:39,17.65,17.65,11.82,5.83,15,Cash,Regular,EMP007,SUP004
1238026,MED0671,Lisinopril 10Mg,Tablet,Oral Solid,Drug,4,20-01-2024,16:59,9.69,38.76,25.96,12.8,15,Card,New,EMP009,SUP005
1238086,MED0536,Metazolawa 500Mg,Tablet,Oral Solid,Drug,1,20-12-2024,16:17,15.69,15.69,10.51,5.18,0,Mobile Payment,Regular,EMP004,SUP009
1238086,MED0672,Amoxicillin Capsules 500Mg Medreich,Capsule,Oral Solid,Drug,1,20-12-2024,16:17,17.41,17.41,11.66,5.75,10,Cash,New,EMP013,SUP006
1238086,MED0673,Ponstan Forte 500Mg,Tablet,Oral Solid,Drug,1,20-12-2024,16:17,19.82,19.82,13.27,6.55,10,Card,Insurance,EMP016,SUP008
1238087,MED0382,Prednisolone 5Mg,Tablet,Oral Solid,Drug,3,30-11-2024,16:20,7.06,21.18,14.19,6.99,0,Insurance,Insurance,EMP018,SUP006
1238087,MED0004,Mesone,Ointment,Topical,Drug,1,30-11-2024,16:20,11.26,11.26,7.54,3.72,0,Mobile Payment,Insurance,EMP004,SUP013
1238087,MED0013,Fucidine 15G Cream,Cream,Topical,Drug,1,30-11-2024,16:20,3.98,3.98,2.67,1.31,0,Mobile Payment,Walk-in,EMP005,SUP012
1238087,MED0674,Ketosma Ketotifen 1Mg Lekhim,Tablet,Oral Solid,Drug,3,30-11-2024,16:20,7.15,21.45,14.37,7.08,0,Card,New,EMP015,SUP001
1238087,MED0158,Caelin Ketovit Shampoo,Shampoo,Personal Care,Supply,1,30-11-2024,16:20,18.47,18.47,12.37,6.1,0,Insurance,Walk-in,EMP016,SUP002
1238087,MED0675,Fulica  Anti Hair Loss,Shampoo,Personal Care,Supply,1,30-11-2024,16:20,19.39,19.39,12.99,6.4,15,Cash,Insurance,EMP017,SUP011
1238176,MED0105,Nutrigen Growmega Fish Oil  200Ml Help Childern,Syrup,Oral Liquid,Drug,1,29-09-2024,16:43,6.27,6.27,4.2,2.07,5,Cash,New,EMP006,SUP010
1238176,MED0676,Kids Appetite Booster 150Ml Sanovisto,Syrup,Oral Liquid,Drug,1,29-09-2024,16:43,11.75,11.75,7.87,3.88,0,Cash,Regular,EMP006,SUP011
1238176,MED0362,Biovita Omega 3 With Hony,Syrup,Oral Liquid,Drug,1,29-09-2024,16:42,7.02,7.02,4.7,2.32,0,Insurance,Regular,EMP003,SUP005
1238176,MED0168,Ultra Growth Plus 60Cap,Capsule,Oral Solid,Supply,1,29-09-2024,16:42,13.88,13.88,9.3,4.58,0,Cash,Regular,EMP001,SUP008
1238181,MED0018,Caelin %2 Sulfur,Soap,Personal Care,Supply,1,12-12-2024,16:49,18.5,18.5,12.39,6.11,0,Cash,New,EMP006,SUP010
1238181,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,1,12-12-2024,16:49,18.88,18.88,12.65,6.23,0,Insurance,Insurance,EMP003,SUP006
1238181,MED0095,White Intense Night 30Ml,Cream,Topical,Supply,1,12-12-2024,16:49,5.35,5.35,3.58,1.77,5,Cash,Insurance,EMP016,SUP014
1238188,MED0294,Methotrexate 50Mg/5Ml Vial,Injection,Injectable,Drug,1,30-03-2024,17:03,28.34,28.34,18.98,9.36,0,Card,New,EMP019,SUP003
1238224,MED0592,Micogal 100Mg,Tablet,Oral Solid,Drug,1,16-08-2024,18:41,4.86,4.86,3.26,1.6,0,Card,Regular,EMP018,SUP001
1238224,MED0033,Canesten 20G Skin Cream,Cream,Topical,Drug,1,16-08-2024,18:41,22.84,22.84,15.3,7.54,10,Mobile Payment,Insurance,EMP006,SUP001
1238224,MED0516,Zeta  15G,Ointment,Topical,Drug,1,16-08-2024,18:41,33.78,33.78,22.62,11.16,5,Cash,Regular,EMP004,SUP013
1238244,MED0448,Ciptadine  4Mg,Tablet,Oral Solid,Drug,3,30-06-2024,19:56,10.84,32.52,21.78,10.74,15,Cash,Regular,EMP007,SUP013
1238244,MED0632,Ibuprofen-S Awa 100Ml,Syrup,Oral Liquid,Drug,1,30-06-2024,19:56,10.39,10.39,6.96,3.43,5,Cash,Insurance,EMP009,SUP015
1238244,MED0676,Kids Appetite Booster 150Ml Sanovisto,Syrup,Oral Liquid,Drug,1,30-06-2024,19:56,11.75,11.75,7.87,3.88,5,Cash,New,EMP017,SUP011
1238244,MED0337,Gainsure,Powder,Dermatology,Supply,1,30-06-2024,19:48,9.45,9.45,6.33,3.12,0,Mobile Payment,Regular,EMP014,SUP014
1238244,MED0676,Kids Appetite Booster 150Ml Sanovisto,Syrup,Oral Liquid,Drug,4,30-06-2024,19:48,11.75,47,31.48,15.52,5,Cash,New,EMP006,SUP011
1238244,MED0676,Kids Appetite Booster 150Ml Sanovisto,Syrup,Oral Liquid,Drug,2,30-06-2024,19:48,11.75,23.5,15.74,7.76,15,Mobile Payment,Insurance,EMP019,SUP011
1238274,MED0195,Micropore 3M .. Plaster Qawayii,Patch,Transdermal,Supply,4,11-11-2024,14:50,32.73,130.92,87.69,43.23,5,Insurance,Regular,EMP018,SUP015
1238274,MED0591,Kelonil Scar Gel,Gel,Topical,Drug,1,11-11-2024,14:50,34.49,34.49,23.1,11.39,0,Card,Insurance,EMP011,SUP010
1238274,MED0007,Clorocil 5G Eye Ointments,Ointment,Topical,Drug,2,11-11-2024,14:49,36.01,72.02,48.24,23.78,0,Insurance,Insurance,EMP016,SUP002
1238281,MED0030,Babe New Nuevo Spf 50,Cream,Topical,Supply,1,28-09-2024,15:35,25.34,25.34,16.97,8.37,0,Insurance,Walk-in,EMP020,SUP002
1238281,MED0172,Pediatric Extra Mild 200Ml,Shampoo,Personal Care,Supply,1,28-09-2024,15:35,17.99,17.99,12.05,5.94,0,Cash,Insurance,EMP015,SUP013
1238281,MED0516,Zeta  15G,Ointment,Topical,Drug,1,28-09-2024,15:34,33.78,33.78,22.62,11.16,0,Card,Regular,EMP008,SUP013
1238281,MED0007,Clorocil 5G Eye Ointments,Ointment,Topical,Drug,2,28-09-2024,15:34,36.01,72.02,48.24,23.78,0,Cash,Regular,EMP014,SUP002
1238281,MED0047,Johson Baby,Oil,Personal Care,Supply,1,28-09-2024,15:34,4.83,4.83,3.23,1.6,5,Mobile Payment,New,EMP008,SUP013
1238281,MED0185,Ciprofloxacin 750Mg,Tablet,Oral Solid,Drug,1,28-09-2024,15:34,8.95,8.95,5.99,2.96,0,Card,New,EMP018,SUP008
1238330,MED0677,Zinc 50Mg,Capsule,Oral Solid,Drug,1,05-06-2024,17:43,15.19,15.19,10.17,5.02,0,Card,Walk-in,EMP008,SUP004
1238384,MED0433,White Gel 150Ml,Gel,Topical,Supply,1,23-07-2024,12:27,9.51,9.51,6.37,3.14,10,Cash,Regular,EMP004,SUP013
1238402,MED0105,Nutrigen Growmega Fish Oil  200Ml Help Childern,Syrup,Oral Liquid,Drug,1,12-01-2024,15:04,6.27,6.27,4.2,2.07,10,Cash,Insurance,EMP017,SUP010
1238402,MED0433,White Gel 150Ml,Gel,Topical,Supply,1,12-01-2024,14:58,9.51,9.51,6.37,3.14,10,Insurance,Regular,EMP006,SUP013
1238402,MED0353,Isocor 20Mg,Tablet,Oral Solid,Drug,1,12-01-2024,14:58,18.88,18.88,12.65,6.23,0,Card,Walk-in,EMP018,SUP006
1238402,MED0417,Gerovital Tratament Expert Anti-Hair Loss  250Ml,Shampoo,Personal Care,Supply,1,12-01-2024,14:58,8.86,8.86,5.93,2.93,15,Cash,New,EMP011,SUP013
1238402,MED0418,Gerovital Tratament Expert,Injection,Injectable,Supply,1,12-01-2024,14:58,43.26,43.26,28.97,14.29,0,Insurance,New,EMP014,SUP007
1238409,MED0678,Nautisol 5 Mg,Tablet,Oral Solid,Drug,3,22-09-2024,15:26,19.03,57.09,38.24,18.85,5,Insurance,New,EMP001,SUP010
1238409,MED0679,Stugeron 25Mg,Tablet,Oral Solid,Drug,5,22-09-2024,15:26,5.34,26.7,17.88,8.82,5,Mobile Payment,Insurance,EMP011,SUP015
1238411,MED0102,Novophan Energizing,Shampoo,Personal Care,Supply,1,28-06-2024,15:33,22.18,22.18,14.86,7.32,10,Cash,Insurance,EMP008,SUP014
1238411,MED0520,Fat Burner,Powder,Dermatology,Drug,1,28-06-2024,15:33,15.79,15.79,10.58,5.21,5,Cash,Insurance,EMP019,SUP002
1238411,MED0334,Saciatrap,Powder,Dermatology,Supply,1,28-06-2024,15:33,7.16,7.16,4.8,2.36,0,Cash,Insurance,EMP015,SUP010
1238411,MED0212,Daily Complete Multivitamin Adva-Max,Tablet,Oral Solid,Supply,1,28-06-2024,15:33,16.01,16.01,10.72,5.29,0,Mobile Payment,Insurance,EMP001,SUP003
1238451,MED0680,Folic Plus Biofaktor 400Ug,Capsule,Oral Solid,Drug,6,22-04-2024,17:05,5.4,32.4,21.7,10.7,0,Mobile Payment,New,EMP016,SUP015
1238451,MED0681,"Selenium A,C, & E",Tablet,Oral Solid,Drug,2,22-04-2024,17:04,13.72,27.44,18.38,9.06,5,Cash,Regular,EMP019,SUP014
